NodeCount;PathLength;SimCnt;CompileTime;KeyGenerationTime;EncryptionTime;ExecutionTime;DecryptionTime;ReferenceExecutionTime;Mse
48;4;0.35235100040154066;36.991.932.000.091.700;2.288.989.299.995.590;38.863.119.998.495.600;12.632.943.999.960.800;24.649.229.999.340.600;1,49E+07;
48;5;0.3205439998055226;38.585.280.000.006.600;22.876.125.000.038.800;3.716.463.999.808.180;12.455.889.999.728.200;24.192.319.997.382.500;6,79E+05;
48;6;0.324437999552174;3.873.909.800.040.560;23.018.058.000.161.500;37.243.659.999.148.800;12.498.525.999.944.800;24.375.150.005.653.200;3,01E+07;
48;7;0.3544270002748817;38.737.777.000.278.500;2.304.086.899.948.740;37.037.669.999.335.700;12.464.412.000.554.100;243.910.999.961.372;8,13E+05;
48;8;0.38537299951713067;35.470.323.000.481.500;23.065.610.000.230.600;3.676.129.999.803.370;12.384.601.999.656.200;2.460.335.999.785.450;3,15E+07;
48;9;0.38355699962266954;3.684.801.700.001.110;22.881.519.000.293.300;36.799.499.994.231.100;1.241.518.000.006.180;2.475.747.000.062.250;1,08E+06;
48;10;0.3009310003108112;3.685.191.500.062.500;2.407.519.499.956.830;37.105.659.994.267.600;12.464.602.999.898.400;2.466.774.999.447.800;1,71E+06;
48;11;0.3384319998076535;37.258.535.000.546.500;23.116.504.999.961.700;37.127.410.005.268.700;12.593.260.999.892.600;24.656.929.999.764.500;7,79E+05;
48;12;0.35132799985149177;3.731.907.899.964.420;2.318.942.199.963.200;3.723.316.999.639.790;12.500.736.000.220.000;25.019.840.004.461.000;1,59E+07;
48;13;0.35724999997910345;39.110.728.000.196.100;23.159.133.999.797.600;3.891.438.999.744.420;1.239.165.800.052.430;2.420.085.000.267.130;9,82E+05;
48;14;0.3502389999994193;3.813.833.699.950.910;23.011.775.999.293.600;38.813.060.000.393.300;13.258.328.999.654.600;2.542.074.999.837.490;1,01E+07;
48;15;0.27769799999077804;3.731.016.500.023.540;22.979.425.000.812.600;3.705.993.000.039.590;12.420.454.999.301;2.468.647.999.194.210;1,91E+07;
48;16;0.4793580001205555;3.781.568.800.059.170;22.960.418.999.900.800;37.075.509.999.340.200;12.506.310.999.924.600;23.987.039.994.608.400;6,47E+06;
48;17;0.36226100019121077;37.228.406.999.929.500;232.990.559.998.143;37.106.099.998.709.300;12.496.022.000.050.200;25.219.409.999.408.500;5,88E+05;
48;18;0.34138699993491173;37.865.665.999.561.300;22.900.834.000.211.000;367.497.099.978.209;12.391.954.000.122.400;24.149.390.001.184.600;1,07E+07;
48;19;0.23440400036633946;3.384.756.900.049.970;2.300.375.899.994.830;3.709.474.999.595.840;12.396.308.999.996.100;2.375.885.999.754.240;6,63E+05;
48;20;0.35728000057133613;3.890.252.699.966.360;2.303.914.500.043.900;36.647.119.995.905.000;12.525.207.000.180.600;2.414.997.000.414.580;1,87E+06;
48;21;0.27954200049862266;37.138.997.000.511.100;22.829.004.999.948.600;36.912.909.999.955.400;12.371.417.000.395.000;24.538.280.003.980.600;4,13E+06;
48;22;0.36236200048733735;3.848.229.300.001.540;22.841.605.999.929.000;369.966.000.016.575;12.828.167.999.941.700;23.896.419.997.981.800;1,66E+07;
48;23;0.3489280006760964;3.653.170.100.005.800;23.898.035.999.991.400;37.188.169.999.353.700;12.419.548.999.787.300;24.966.549.999.589.900;1,37E+07;
48;24;0.32912900041992543;3.701.891.099.990.460;2.308.448.199.983.100;37.400.370.001.705.500;1.252.885.200.028.680;2.477.384.000.485.470;1,02E+07;
48;25;0.28019599994877353;37.805.265.999.850.200;2.291.676.799.995.910;37.079.779.995.110.500;13.152.577.000.255.400;2.713.593.999.942.530;2,53E+07;
48;26;0.3480850000414648;35.284.395.000.417.100;2.283.884.799.999.210;37.164.300.001.677.400;12.423.161.000.697.200;2.454.309.999.848.190;4,13E+06;
48;27;0.34027499987132614;3.727.776.499.999.890;22.994.126.999.947.100;36.814.659.997.617.100;12.513.893.000.686.900;2.413.064.999.927.880;1,33E+07;
48;28;0.3281459994468605;3.779.713.200.037.800;22.961.469.000.620.100;3.701.943.999.658.390;12.419.392.000.083.400;23.739.299.995.213.500;1,44E+07;
48;29;0.37126900042494526;36.008.742.000.376.500;2.312.214.399.989.890;37.938.269.997.539.400;12.469.870.999.666.400;24.714.560.004.213.100;7,45E+05;
48;30;0.44221400003152667;3.778.542.399.959.400;22.866.495.000.016.500;3.641.463.999.883.850;12.369.746.999.866.000;2.410.832.999.885.310;8,36E+05;
48;31;0.4059510001752642;3.796.734.500.065.210;23.620.064.000.169.800;37.021.280.004.410.000;12.401.248.999.594.800;2.380.685.999.924.020;6,01E+05;
48;32;0.348401000337617;39.528.885.000.436.200;23.851.730.999.922.400;4.391.120.000.036.600;13.098.983.999.952.900;24.855.250.003.383.800;1,33E+07;
48;33;0.32732199997553835;3.871.469.499.972.590;22.814.690.999.439.300;37.224.890.002.107.700;12.397.182.000.313.400;24.735.010.001.677.400;6,79E+05;
48;34;0.3580070006137248;4.040.324.000.015.970;22.875.538.000.334.900;3.868.132.999.741.640;12.471.811.999.603.200;24.565.579.997.215.500;5,36E+04;
48;35;0.39677800032222876;37.048.725.000.204.200;23.012.356.999.970.500;37.029.409.995.739.100;12.439.199.999.789.700;24.143.219.998.222.700;1,94E+07;
48;36;0.34567700004117796;3.795.522.800.010.070;229.297.409.996.434;3.717.234.999.385.250;12.702.686.000.011.400;25.724.569.995.873.000;2,27E+07;
48;37;0.28322100024524843;35.877.283.999.980.100;22.927.879.000.235.400;3.705.316.999.912.610;12.370.364.000.162.200;24.201.120.004.363.400;1,33E+07;
48;38;0.22786699992138892;4.280.974.699.940.990;2.293.081.399.966.460;36.843.950.001.639.300;12.417.195.000.125.500;24.143.010.004.991.000;8,76E+05;
48;39;0.3595649995986605;36.995.133.999.880.600;23.065.198.000.040.200;3.711.100.999.680.630;1.240.543.499.989.140;2.444.963.000.016.280;6,28E+06;
48;40;0.33367400010320125;3.702.990.600.049.810;23.208.938.000.607.300;37.467.310.003.194.100;1.247.023.599.989.910;2.376.017.000.642.600;5,49E+05;
48;41;0.3414659995542024;3.659.166.699.981.140;22.982.911.999.861.200;371.832.299.970.265;13.128.027.000.675.500;2.527.505.000.216.470;1,37E+06;
48;42;0.31900899921311066;37.796.313.000.399.000;23.257.742.000.168.900;37.275.899.994.710.900;1.241.473.399.932.140;2.410.915.999.462.300;1,00E+07;
48;43;0.3263970002080896;37.199.468.999.460.800;23.000.333.999.334.500;37.078.570.003.359.300;12.422.978.000.358.800;2.430.515.000.014.560;9,09E+05;
48;44;0.45256499925017124;3.813.088.900.005.820;2.373.648.399.952.790;3.791.703.999.922.900;12.408.315.999.891.700;24.623.780.000.183.600;6,13E+05;
48;45;0.32950199965853244;3.997.962.299.945.350;2.348.391.499.981.510;36.828.219.999.733.800;12.753.642.999.996.300;24.691.150.001.672.200;3,33E+07;
48;46;0.3612649998103734;3.754.195.199.962.850;22.943.887.999.645.000;36.379.580.005.814.200;12.492.789.999.669.100;23.696.739.999.650.100;2,10E+07;
48;47;0.46554700020351447;37.288.497.000.190.500;23.260.869.999.830.900;37.125.709.995.962.000;12.446.873.999.579.100;2.618.860.000.438.870;1,02E+07;
48;48;0.3361909994055168;373.512.269.998.173;2.287.067.900.033.430;36.915.730.006.512.600;12.403.990.000.166.200;2.410.832.000.350.630;4,80E+06;
48;49;0.34387999949103687;3.834.090.500.004.090;2.286.512.299.997.410;37.422.909.999.804.600;1.251.475.700.064.470;2.413.652.000.541.330;9,74E+05;
48;50;0.36954400002287;3.632.161.800.032.910;22.991.875.000.116.100;37.117.860.001.671.900;12.741.823.999.931.500;2.414.366.999.801.130;8,55E+05;
48;51;0.41477000013401266;355.262.719.995.153;2.302.725.499.976.070;37.068.760.002.512.100;12.503.341.999.945.400;2.416.658.999.209.170;1,16E+07;
48;52;0.3983510005127755;35.785.128.000.497.900;23.054.163.000.779.200;36.969.120.001.231.200;12.430.982.000.296.300;2.439.111.999.592.560;4,28E+06;
48;53;0.3579880003599101;36.271.572.999.794.400;23.922.346.999.825.000;36.884.139.999.528.900;12.435.002.999.154.600;2.483.328.999.915.100;6,86E+05;
48;54;0.364597999578109;3.730.790.300.051.010;22.950.309.999.941.900;3.712.964.000.442.290;12.510.775.999.544.400;24.857.250.000.422.900;1,18E+07;
48;55;0.40417899981548544;3.812.615.300.012.110;2.296.808.599.930.950;3.730.952.999.831.060;124.466.779.998.329;23.704.620.007.265.400;1,77E+07;
48;56;0.41148700074700173;3.993.131.599.963.810;22.959.904.999.879.600;3.684.858.999.804.410;12.419.622.999.914.200;27.409.589.993.112.600;1,03E+07;
48;57;0.4007890001958003;39.785.855.000.445.700;2.314.862.700.040.970;37.044.299.997.432.900;12.758.012.000.631.400;248.128.600.014.752;1,17E+07;
48;58;0.29676499980269;3.793.635.900.001.390;2.292.271.799.979.060;37.168.129.993.006.000;12.540.505.999.822.900;2.457.700.999.912.040;3,10E+07;
48;59;0.42376399960630806;38.004.668.000.212.400;2.402.991.400.049.350;37.715.000.007.665.300;12.426.868.000.147.800;2.410.365.000.287.120;3,61E+07;
48;60;0.3408980001040618;38.670.918.000.207.100;23.081.496.000.486.300;367.048.599.946.429;12.478.625.000.767.300;24.147.200.001.607.400;1,76E+07;
48;61;0.48282500029017683;3.626.201.299.994.130;2.305.629.799.957.380;37.169.619.999.986.000;12.577.403.000.250.300;23.692.700.005.994.900;1,05E+07;
48;62;0.25368000024172943;38.149.210.000.483.400;23.438.115.999.852.000;3.806.351.000.093.850;1.269.229.199.988.330;2.471.952.000.632.880;2,04E+07;
48;63;0.32422999993286794;3.741.209.599.957.070;23.010.135.999.356.800;36.940.849.995.517.000;12.364.147.000.880.600;24.391.910.001.213.500;9,50E+05;
48;64;0.3244990002713166;3.888.688.799.997.900;23.854.510.000.091.900;3.726.292.999.999.710;12.586.917.000.589.800;24.460.009.999.529.500;2,43E+06;
48;65;0.4499519991441048;3.817.728.699.959.840;22.986.005.000.348.000;3.677.247.000.268.830;12.484.081.000.366.100;24.168.280.006.051.600;6,99E+05;
48;66;0.2714890006245696;36.510.515.000.372.800;2.293.908.600.040.590;3.713.566.999.977.040;12.416.326.999.300.500;2.460.246.000.737.240;1,33E+07;
48;67;0.2605299996503163;36.970.435.000.512.200;2.294.772.599.998.390;3.706.475.000.399.220;12.682.797.000.707.000;2.472.834.999.935.000;7,75E+05;
48;68;0.33277199963777093;3.686.721.999.929.430;2.314.457.600.004.970;3.709.737.999.997.740;12.539.671.000.013.100;2.451.614.999.699.810;1,06E+05;
48;69;0.4350890003479435;38.068.765.999.923.900;22.897.835.000.549.000;37.143.529.998.502.300;124.431.040.003.401;2.476.423.000.189.240;5,91E+05;
48;70;0.3341770006954903;3.766.572.200.038.350;2.291.425.600.014.910;3.690.128.000.016.550;12.417.588.000.062.000;23.756.119.999.234.200;8,66E+05;
48;71;0.3622049998739385;3.719.452.099.994.660;2.320.874.500.037.460;37.097.550.002.727.000;12.460.588.000.067.200;2.497.370.000.128.280;6,99E+05;
48;72;0.3802050005106139;36.447.557.999.963.400;2.303.372.499.955.000;3.724.300.000.612.850;12.555.956.000.142.000;24.062.570.000.751.200;7,97E+05;
48;73;0.3186780004398315;38.590.275.999.922.500;22.882.010.000.103.000;37.080.120.000.609.800;1.250.604.199.958.610;24.379.879.996.558.800;6,31E+05;
48;74;0.45888100066804327;36.018.386.999.785.400;22.862.522.000.650.600;3.629.171.000.284.250;12.429.848.000.465.400;2.415.211.999.505.110;2,52E+07;
48;75;0.3470369993010536;3.736.567.100.077.080;2.396.328.699.978.760;37.410.780.005.302.500;12.425.288.000.486.000;24.746.030.003.370.800;1,08E+07;
48;76;0.3771189994949964;37.413.042.000.480.300;2.306.534.899.980.760;37.086.680.003.994.800;12.465.273.000.088.900;23.685.469.996.053.100;1,68E+07;
48;77;0.35114100046484964;3.881.626.999.918.800;2.327.132.000.027.630;38.132.429.999.677.600;1.264.002.999.960.210;24.657.989.997.649.500;1,96E+06;
48;78;0.41978000081144273;3.839.378.199.972.990;23.298.516.999.602.700;37.191.719.993.643.300;12.584.994.000.462.700;2.484.349.999.576.800;1,94E+06;
48;79;0.3486019995762035;3.636.315.900.075.710;2.303.536.300.041.740;3.702.218.000.398.710;12.405.542.000.124.100;2.370.109.000.366.930;2,06E+06;
48;80;0.3933730004064273;3.687.644.799.992.990;23.040.120.000.587.100;37.050.049.995.741.500;12.433.769.999.915.900;24.906.799.999.371.200;6,91E+05;
48;81;0.3400049999982002;371.585.730.008.519;23.020.472.999.633.000;37.912.529.996.901.800;12.730.624.000.141.600;24.099.579.995.890.900;2,64E+05;
48;82;0.3517869999996037;36.574.267.000.105.400;2.326.960.699.974.730;3.729.815.999.577.110;12.497.766.999.331.300;24.398.030.000.156.700;5,79E+05;
48;83;0.3703200000018114;3.760.681.499.989.000;2.307.049.899.991.390;3.718.781.000.316.080;12.448.285.000.573.300;2.678.079.999.895.990;5,86E+05;
48;84;0.39049499991961056;38.845.741.999.466.500;23.047.515.000.143.900;36.665.460.002.041.000;12.489.507.000.282.100;2.405.385.999.736.600;2,15E+04;
48;85;0.38645899985567667;3.887.806.099.919.540;22.829.704.999.821.800;3.716.287.999.850.460;12.418.981.000.337.200;24.543.560.002.712.100;1,31E+06;
48;86;0.32878900037758285;3.704.118.899.986.490;23.682.702.000.769.400;38.286.250.000.965.000;12.448.651.999.875.400;2.493.692.000.825.830;1,00E+06;
48;87;0.34231500012538163;376.742.029.993.693;22.935.347.000.384.300;3.676.160.999.930.280;12.382.042.999.888.600;24.598.750.005.679.900;9,88E+04;
48;88;0.3241929998694104;3.700.953.899.988.230;2.284.128.800.056.350;3.695.161.999.530.680;12.398.820.000.271.300;2.384.514.999.903.330;2,11E+07;
48;89;0.34500600031606155;37.221.735.999.992.200;22.881.267.999.764.500;3.724.873.000.464.860;1.241.925.500.016.800;24.935.480.005.296.900;8,54E+05;
48;90;0.3781420000450453;3.961.748.100.027.760;23.139.736.999.837.600;36.817.469.999.732.500;1.238.413.800.001.580;24.555.690.006.309.300;6,08E+05;
48;91;0.3368380002939375;3.748.918.600.012.980;23.079.689.999.576.600;3.726.977.999.576.770;12.436.404.999.789.300;23.737.350.002.193.100;1,15E+07;
48;92;0.32285199995385483;3.647.432.399.975.510;2.276.557.499.953.920;3.705.355.999.954.910;12.386.946.999.868.000;24.565.690.000.599.700;6,17E+04;
48;93;0.45781100016029086;3.684.041.700.034.860;22.756.121.999.918.800;37.280.090.000.422.200;12.574.147.000.123.000;24.803.799.997.243.900;9,26E+05;
48;94;0.3759199998967233;3.819.176.199.976.930;22.915.602.000.466.600;3.699.230.999.700.370;12.400.693.999.552.400;2.416.297.999.843.660;5,87E+05;
48;95;0.2709339996727067;394.513.379.997.079;22.774.082.999.603.700;3.686.694.999.487.370;12.442.627.999.917.000;24.975.699.998.321.900;1,09E+07;
48;96;0.36892899970553117;36.950.458.000.319.400;23.213.872.000.269.400;367.867.099.976.138;12.438.237.999.958.800;24.176.690.003.514.500;5,95E+05;
48;97;0.37648400029866025;37.318.640.999.728.800;23.944.659.999.870.000;3.945.303.999.898.890;12.577.372.000.123.400;24.574.779.999.966.200;9,52E+05;
48;98;0.47567500041623134;37.879.564.999.457.200;22.910.652.000.064.100;37.219.300.002.107.000;1.243.257.599.981.000;247.709.199.993.551;4,54E+06;
48;99;0.34231700010423083;36.679.990.000.266.100;24.287.002.999.699.300;4.015.716.999.674.620;1.301.471.999.977.360;2.521.694.999.813.910;1,49E+07;
48;100;0.3747260007003206;37.955.906.000.206.500;2.321.523.199.952.930;3.679.970.000.121.100;12.405.537.999.256.900;23.886.439.994.385;9,57E+04;
48;101;0.3462409995336202;37.355.429.999.479.300;22.992.080.000.221.900;36.967.859.996.366.300;12.477.410.999.963.400;24.871.539.999.367.000;6,07E+05;
48;102;0.5123659993842011;39.550.652.000.798.400;22.927.916.000.298.800;3.675.308.000.310.900;12.417.062.000.167.700;24.543.660.001.654.600;2,58E+07;
48;103;0.2576379993115552;36.920.362.999.808.200;22.882.449.999.997.300;36.995.529.999.330.700;12.357.694.999.991.500;24.080.530.001.810.900;1,26E+07;
48;104;0.34762600080284756;3.648.840.499.954.530;2.304.729.099.978.430;37.197.860.001.469.900;12.621.391.000.720.900;2.430.341.000.035.690;7,92E+05;
48;105;0.36213299972587265;3.859.890.500.007.160;23.351.161.999.926.200;3.714.712.000.146.390;12.389.918.999.360.800;24.150.409.999.492.600;1,44E+06;
48;106;0.3258810002080281;3.884.338.499.938.160;23.236.578.999.785.700;3.647.475.000.434.490;12.447.420.999.706.000;2.378.676.000.262.200;9,32E+05;
48;107;0.3196400002707378;4.001.593.199.973.280;2.279.017.099.954.210;37.105.339.997.651.700;12.383.684.999.804.200;2.416.903.000.266.750;1,85E+07;
48;108;0.2801550008371123;3.873.267.800.008.760;24.000.327.000.067.000;3.735.616.000.085.420;12.571.620.000.016.900;2.452.308.000.101.760;6,60E+05;
48;109;0.3991550001956057;374.998.979.996.235;2.279.615.199.950.050;3.688.941.000.291.370;12.536.285.999.885.800;2.375.797.000.240.700;6,78E+06;
48;110;0.345751000168093;38.406.785.000.006.400;22.912.774.000.360.500;3.712.802.999.871.200;12.903.545.999.506.600;2.488.959.999.936.920;2,74E+06;
48;111;0.2600699999675271;3.705.570.300.007.820;23.037.988.999.931.200;3.685.057.999.973.650;12.574.604.000.292.300;24.687.269.997.230.000;2,66E+07;
48;112;0.3268549999120296;4.016.955.000.042.790;23.020.321.000.331.000;3.757.116.999.622.660;12.426.872.000.105.500;2.381.042.000.706.650;1,84E+06;
48;113;0.3204380000170204;38.410.517.000.556.800;23.004.751.999.906.100;3.709.894.999.701.640;12.495.846.999.627.200;2.409.998.000.075.570;4,25E+06;
48;114;0.4284549995645648;3.729.526.799.997.980;22.982.127.999.966.900;37.669.710.000.045.500;12.458.834.000.426.500;24.648.930.002.513.200;7,91E+05;
48;115;0.4198100004941807;38.934.283.000.344.200;23.204.121.999.697.200;37.123.789.998.076.900;12.408.917.999.891.800;2.497.057.000.255.150;1,84E+07;
48;116;0.35119000040140236;3.624.513.999.966.430;23.064.747.000.717.000;36.871.399.997.835.300;12.390.027.000.037.600;26.874.530.003.624.300;2,01E+07;
48;117;0.4375400003482355;374.670.729.997.888;2.446.179.399.976.240;3.728.243.999.830.730;12.514.246.000.137.000;2.469.225.999.448.090;1,08E+07;
48;118;0.3465609997874708;3.761.109.500.010.200;2.303.578.600.003.670;37.136.040.000.405.000;1.246.244.200.046.930;23.743.609.999.655.700;7,76E+05;
48;119;0.3767689995584078;37.489.564.999.305;2.354.810.599.990.740;37.678.360.004.065.300;12.549.220.999.972.000;2.420.365.000.034.500;7,83E+05;
48;120;0.445585999841569;3.961.873.600.019.310;2.311.066.799.938.990;36.137.550.005.150.800;12.576.716.000.694.400;24.169.299.995.264.700;6,43E+05;
48;121;0.35738799942919286;389.164.289.999.826;2.303.897.199.999.480;4.112.376.000.193.760;13.348.463.000.511.400;2.504.535.999.833.020;4,18E+06;
48;122;0.3444479998506722;3.680.291.399.996.340;22.958.565.999.942.900;37.239.820.003.378.500;12.428.807.999.640.400;24.575.170.000.389.300;2,02E+05;
48;123;0.4150499999013846;39.726.424.999.571.400;23.274.001.000.572.700;3.780.324.999.752.330;12.823.611.999.920.100;2.418.635.000.140.050;1,66E+07;
48;124;0.35157900038029766;38.053.455.000.408.500;22.926.424.000.615.900;37.177.960.002.736.600;12.433.859.999.873.600;244.065.600.054.455;1,14E+08;
48;125;0.3865929993480677;396.684.630.004.529;231.229.050.004.913;37.089.830.002.514.600;12.394.323.999.615.100;246.417.600.010.318;1,44E+06;
48;126;0.3518799994708388;3.603.144.200.042.150;23.422.344.999.744.300;37.222.929.995.550.600;1.248.460.700.026.040;24.264.849.998.871.700;1,33E+07;
48;127;0.3747729997485294;3.778.748.500.008.070;22.822.078.000.899.600;37.129.150.005.057.400;12.632.236.999.706.900;24.569.340.002.926.700;1,23E+07;
48;128;0.3602680008043535;3.709.879.100.006.210;22.916.340.999.472.500;36.950.209.996.575.700;12.401.498.000.144.700;2.471.572.000.104.060;5,97E+05;
48;129;0.36978200023440877;3.675.222.499.987.280;22.910.482.000.042.900;37.131.629.997.020.300;1.238.071.499.938.080;24.151.150.000.761.800;8,18E+05;
48;130;0.30666400016343687;3.856.347.300.006.740;23.759.579.999.932.600;370.978.000.046.307;12.478.056.000.873.000;23.748.469.993.734.000;1,96E+07;
48;131;0.34872800006269244;3.828.667.600.009.790;2.288.632.999.989.200;3.744.831.000.403.790;12.414.509.000.336.600;24.747.179.995.756.500;1,45E+07;
48;132;0.3442150000410038;3.743.051.800.029.200;23.003.043.999.779.000;37.055.479.997.434.300;12.405.307.999.870.200;2.454.736.999.425.220;1,35E+07;
48;133;0.30963000062911306;3.869.203.700.014.620;23.130.792.999.836.500;37.136.869.996.174.900;12.430.678.000.782.700;23.778.349.996.064.200;7,52E+05;
48;134;0.37554200025624596;3.588.128.100.000.170;23.052.849.000.123.300;37.037.960.000.816.300;12.362.034.000.034.300;2.424.353.000.606.060;2,81E+06;
48;135;0.30586100001528393;36.531.641.000.692.600;2.300.914.800.071.040;37.399.169.996.206.100;12.425.227.999.301.500;249.396.799.972.601;5,26E+06;
48;136;0.380994999432005;3.802.304.000.055.300;23.133.261.000.111.800;3.710.685.999.976.700;12.392.054.999.509.100;2.454.538.000.165.480;2,79E+06;
48;137;0.32928299970080843;3.678.110.399.960.130;23.031.466.000.247.700;37.065.269.998.493.000;12.724.334.000.267.800;25.029.929.993.252.100;1,87E+06;
48;138;0.40646500019647647;3.806.060.399.983.830;23.050.165.999.848.100;37.402.759.999.167.700;12.461.737.000.194.200;24.914.080.004.236.800;1,25E+07;
48;139;0.3770419998545549;3.833.211.399.978.600;22.903.531.000.338.200;4.067.891.000.886.440;12.454.282.000.362.500;24.098.789.999.698.000;9,33E+05;
48;140;0.35454299995762995;3.793.861.600.024.680;23.282.334.000.214.100;37.062.049.996.166.000;124.492.229.997.486;242.923.600.035.283;1,35E+07;
48;141;0.38750200019421754;3.802.462.299.972.830;2.350.360.200.034.620;37.706.490.002.165.000;12.411.036.999.765.200;24.361.929.999.940.900;1,58E+07;
48;142;0.32653600010235095;366.240.099.992.865;23.025.356.999.823.900;3.707.884.000.505.140;12.342.792.999.334.000;24.223.599.994.002.100;6,66E+04;
48;143;0.35945600029663183;3.959.030.699.934.370;22.836.382.000.605.200;37.323.050.000.850.300;12.925.574.999.826.400;24.839.530.005.920.000;5,36E+06;
48;144;0.43310000000928994;3.786.476.999.994.190;23.100.871.999.304.200;37.769.919.999.846.000;1.261.237.299.968.340;24.335.959.997.188.100;2,08E+07;
48;145;0.34554500052763615;3.900.617.799.990.860;22.724.685.999.492.000;3.693.961.999.488.230;12.417.969.000.125.500;24.613.030.000.182.300;5,12E+06;
48;146;0.3970400002799579;35.640.864.999.550.100;23.590.135.000.631.500;37.375.199.999.587.400;12.571.299.999.763.100;24.217.520.003.730.800;7,71E+05;
48;147;0.34657200012588874;3.807.281.799.981.860;22.946.115.999.729.900;37.130.939.999.769.900;12.449.435.999.769.700;2.488.587.000.698.310;4,19E+06;
48;148;0.3511280001475825;39.341.599.000.181.300;2.286.003.300.014.270;3.725.540.000.232.280;12.564.792.999.910.400;24.882.749.994.503.600;5,87E+05;
48;149;0.3379600002517691;3.728.090.799.995.690;22.967.909.999.351.800;3.647.342.000.476.780;1.247.483.099.996.310;24.154.579.996.320.500;7,16E+05;
48;150;0.4003390004072571;3.719.813.099.996.820;22.988.263.000.115.600;3.740.741.000.001.430;12.549.322.000.268.100;25.167.609.992.422.500;2,77E+07;
48;151;0.3705280005306122;3.615.496.600.014.010;22.983.329.000.453.500;3.739.130.999.747.430;12.442.549.000.297.700;24.613.739.997.221.200;1,03E+07;
48;152;0.3519709998727194;3.723.869.700.024.800;23.942.787.000.123.600;3.743.702.000.065.240;12.489.192.000.430.100;25.161.599.996.863.500;8,40E+05;
48;153;0.33671700020931894;37.956.012.999.529.700;22.937.597.999.771.200;3.709.466.999.680.440;12.441.879.000.107.200;2.491.092.000.127.530;7,78E+05;
48;154;0.4136670004299958;378.039.910.001.462;23.039.994.000.100.700;36.294.860.001.362.300;1.240.832.399.980.710;2.380.490.000.177.810;9,97E+04;
48;155;0.393033999898762;3.733.033.000.025.890;2.294.357.000.027.950;36.972.410.007.365.300;1.238.130.199.999.430;24.779.710.001.894.200;6,60E+05;
48;156;0.39746099992044037;3.564.269.599.974.060;22.911.991.000.000.800;36.651.579.994.213.500;12.540.734.999.674.800;24.224.489.998.232.400;2,33E+06;
48;157;0.326934000440815;35.651.416.999.826.300;22.985.927.000.263.400;37.110.359.999.132.900;12.446.341.999.748.200;2.384.420.999.987.920;1,68E+07;
48;158;0.29014499978075037;3.610.549.099.994.380;2.311.560.999.987.700;37.071.119.995.744.000;12.426.962.000.063.200;2.496.669.999.345.610;5,82E+05;
48;159;0.3146270000797813;37.373.751.999.439.200;23.247.737.999.554.300;3.732.567.999.577.440;1.262.869.999.936.810;24.219.569.995.693.700;5,32E+05;
48;160;0.4744060006487416;37.576.635.000.732.400;230.418.950.004.605;3.720.294.999.766.330;12.398.079.999.911.700;24.328.749.996.129.700;2,15E+06;
48;161;0.32757300050434424;36.354.122.000.375.300;23.036.472.000.057.900;37.029.309.996.796.600;12.444.924.999.726.900;24.540.759.995.943.500;1,12E+07;
48;162;0.34138299997721333;3.740.116.599.965.400;22.978.486.000.283.700;3.723.173.000.253.150;12.459.111.999.305.600;24.683.129.995.537.400;7,44E+05;
48;163;0.3398970002308488;3.757.058.599.967.420;24.025.529.000.027.700;3.984.221.999.417.050;1.254.812.800.016.220;23.788.030.002.833.600;2,48E+07;
48;164;0.35689500055013923;3.643.097.200.074.400;2.307.464.799.923.760;3.730.129.999.894.410;12.426.985.999.809.400;24.517.149.995.517.600;6,42E+04;
48;165;0.349421999999322;3.785.026.200.057.470;22.911.752.999.789.300;36.327.340.003.481.300;12.384.711.000.777.300;2.416.842.999.991.780;9,29E+04;
48;166;0.37293800050974824;3.978.369.499.964.170;22.954.301.000.027.000;37.314.399.996.830.600;12.533.565.000.012.400;24.336.189.999.303.300;7,83E+04;
48;167;0.3887689999828581;40.252.392.000.184.000;26.814.099.000.148.400;39.262.820.000.658.300;14.201.500.000.126.500;26.683.369.997.044.700;1,28E+07;
48;168;0.37215999964246294;3.875.812.299.975.220;23.248.864.999.914.000;37.148.940.000.406.500;12.475.943.000.026.700;24.780.109.997.664.100;3,22E+07;
48;169;0.45396700079436414;389.878.759.997.373;2.323.599.700.048.360;3.723.613.000.147.450;12.536.806.999.378.300;24.381.099.992.751.800;1,62E+07;
48;170;0.3507450001052348;38.672.452.000.355.400;23.001.202.999.694.200;37.390.199.995.570.500;1.267.290.200.030.400;24.238.590.003.733.400;1,72E+07;
48;171;0.34784299987222767;3.996.678.899.966.350;2.289.640.600.065.460;38.611.440.004.387.900;12.468.655.999.327.800;2.489.819.000.402.340;3,60E+05;
48;172;0.3973849998146761;36.373.803.000.060.400;228.692.670.007.149;37.046.130.000.817.300;12.400.996.999.531.300;2.500.360.999.874.820;1,70E+07;
48;173;0.2697949994399096;3.592.184.599.983.730;230.143.130.002.034;3.696.717.999.446.260;12.394.715.000.482.300;24.167.809.997.379.600;6,66E+05;
48;174;0.3676469996207743;3.851.870.299.968.140;24.932.307.999.733.800;38.268.360.003.712.500;12.460.729.999.475.000;2.491.958.000.064.180;8,61E+05;
48;175;0.45191299977886956;38.200.420.000.066.500;23.216.421.000.142.800;37.928.900.001.134.000;12.679.946.999.924.100;2.570.149.000.348.460;7,64E+05;
