NodeCount;PathLength;SimCnt;CompileTime;KeyGenerationTime;EncryptionTime;ExecutionTime;DecryptionTime;ReferenceExecutionTime;Mse
48;42;0.3942800003642333;3.659.922.499.991.800;22.965.694.000.049.500;369.555.199.995.375;12.436.170.000.000.800;2.514.083.000.278.330;8,15E+04;
48;43;0.3881390002788976;3.758.242.900.039.470;23.039.914.000.037.200;4.409.249.999.298.480;13.786.006.000.373.100;26.373.070.004.410.600;1,83E+07;
48;44;0.2953930006697192;36.825.137.000.050.700;2.342.821.699.949.120;37.916.820.001.555.600;12.716.774.999.717.000;25.686.509.998.195.100;7,39E+05;
48;45;0.47727200035296846;3.826.667.900.011.670;2.307.642.899.995.690;37.198.950.003.585.100;12.434.119.000.317.800;24.492.969.996.572.300;5,19E+05;
48;46;0.27723199946194654;370.622.620.002.905;2.302.667.999.992.990;36.751.729.994.648.400;12.434.632.999.429.500;24.811.660.005.070.700;5,70E+05;
48;47;0.401754999984405;37.639.988.000.591.900;23.139.357.000.218.200;3.727.710.000.021.030;12.424.915.000.337.900;2.445.558.000.545.130;5,30E+05;
48;48;0.3558100006557652;3.810.070.600.047.760;23.655.261.999.920.100;3.796.719.999.627.380;12.521.380.999.714.800;2.499.309.000.086.210;2,51E+06;
48;49;0.3492300002108095;37.492.311.999.812.900;2.346.191.299.966.440;3.721.209.999.639.540;1.255.300.899.993.010;25.431.739.995.838.100;1,89E+07;
48;50;0.3492939995339839;3.741.252.799.954.960;23.098.359.999.494.200;3.728.806.000.253.820;12.874.934.000.137.700;2.447.267.000.206.920;2,02E+07;
48;51;0.3358960002515232;38.964.213.999.861.300;23.035.084.999.719.400;3.714.921.999.744.540;12.454.412.999.431.900;2.449.272.000.376.360;1,52E+06;
48;52;0.23887699990154942;3.431.341.000.032.260;23.137.617.999.964.200;36.998.570.003.561.300;12.438.886.999.916.500;25.231.609.997.717.800;1,75E+06;
48;53;0.35873699926014524;50.423.765.999.767.000;25.369.429.000.420.400;37.342.329.997.045.400;12.497.063.999.944.600;35.824.110.000.248.700;2,10E+07;
48;54;0.3468220002105227;37.218.403.999.759.100;23.127.540.000.132.200;3.708.496.999.934.140;12.442.337.000.720.700;2.513.656.000.701.300;2,70E+06;
48;55;0.3795409993472276;3.715.509.099.947.660;23.073.311.999.723.900;36.331.070.004.962.300;12.585.084.000.420.400;24.375.839.993.808.700;1,01E+07;
48;56;0.34143800075980835;38.403.941.999.604.200;2.305.800.599.970.090;37.201.960.003.585.500;12.422.894.000.337.600;2.522.361.000.046.650;7,64E+04;
48;57;0.42373100041004363;3.571.417.800.048.940;22.789.988.999.647.900;36.797.949.996.980.600;12.363.726.999.865.300;248.124.999.961.874;5,79E+06;
48;58;0.443335000454681;3.786.227.999.989.930;22.950.857.999.603.600;36.916.260.005.455.100;12.416.028.999.723.400;24.782.780.001.260.100;6,48E+05;
48;59;0.48855899967747973;3.639.537.100.025.330;24.871.201.999.303.500;368.965.699.999.535;1.247.191.600.032.230;24.398.129.999.099.100;6,18E+05;
48;60;0.44599200009542983;3.858.371.000.023.900;23.432.277.999.745.500;37.719.669.999.205.500;12.532.901.999.293.200;24.955.169.992.608.700;5,69E+03;
48;61;0.3422740001042257;3.702.362.500.007.430;23.528.911.999.164.800;3.719.670.000.464.240;12.460.626.000.574.800;2.504.013.000.361.730;6,36E+05;
48;62;0.34787899949151324;3.900.781.099.946.470;2.301.795.099.992.880;3.910.348.999.852.430;12.470.919.999.941.500;2.499.577.999.515.160;1,53E+07;
48;63;0.35559699972509407;36.833.968.999.417.200;2.374.151.499.952.850;37.007.090.004.408.300;12.604.921.000.274.700;2.443.198.999.571.900;1,59E+06;
48;64;0.3488990005280357;3.601.654.599.970.060;23.003.690.999.757.900;37.473.470.001.714.300;12.375.140.000.585.800;24.335.529.997.188.100;1,88E+06;
48;65;0.33793100010370836;3.828.505.499.950.550;22.859.393.000.544.500;37.055.079.992.569.500;14.605.764.000.407.300;29.236.020.000.098.500;5,98E+04;
48;66;0.33986000016739126;3.623.892.500.036.160;22.893.575.000.125.500;37.669.670.000.468.600;12.456.999.000.278.300;2.506.771.000.298.610;7,44E+05;
48;67;0.31987599959393265;4.014.288.399.957.870;22.887.857.000.569.000;3.701.303.000.525.510;12.433.547.000.000.500;2.446.380.000.037.600;1,28E+07;
48;68;0.36009300038131187;3.651.640.199.950.630;2.302.093.100.024.640;37.177.220.001.467.500;1.244.350.500.019.200;2.526.996.000.597.130;2,21E+06;
48;69;0.39889100025902735;38.201.073.999.516.600;23.000.410.000.349.800;3.625.520.000.241.520;12.498.033.000.156.200;24.383.419.995.501.700;1,28E+06;
48;70;0.35357300021132687;3.669.084.800.003.470;23.517.956.999.967.200;3.707.846.999.532.190;12.398.379.000.842.300;25.281.769.994.762.700;7,39E+05;
48;71;0.3916369996659341;4.168.199.099.967.750;2.312.107.699.981.420;36.373.309.994.814.900;12.439.293.999.705.100;24.372.930.001.845.800;1,03E+07;
48;72;0.33261599946854403;3.722.684.100.011.970;23.309.191.000.407.700;3.720.515.000.168.230;12.435.859.000.106.500;2.508.852.999.199.000;3,20E+07;
48;73;0.3650480002761469;36.301.633.000.221.000;23.718.979.000.477.700;36.339.599.992.061.200;12.518.688.000.454.800;2.446.187.000.714.410;1,11E+07;
48;74;0.3940960004911176;4.009.504.799.978.450;22.900.359.999.766.800;37.232.099.994.071.100;12.673.129.000.177.100;25.396.460.005.140.300;1,19E+07;
48;75;0.3919360005966155;37.565.321.999.863.900;23.217.162.999.571.800;3.736.241.999.831.690;12.673.920.999.986.800;273.360.400.024.103;2,94E+07;
48;76;0.2532090002205223;41.044.487.000.363.000;23.292.261.000.278.800;3.782.091.000.175.560;125.597.550.004.386;2.458.186.999.319.870;1,52E+07;
48;77;0.33168800018756883;36.478.856.000.030.600;23.530.839.000.159.100;372.364.299.983.019;1.243.304.400.031.770;2.516.289.999.221.040;2,08E+06;
48;78;0.45580500045616645;3.887.039.700.020.970;2.286.534.699.942.420;37.045.920.007.585.600;12.450.186.999.558.300;2.514.026.999.961.060;9,15E+05;
48;79;0.2867109997168882;3.574.038.900.023.870;2.378.407.300.057.000;3.686.301.000.016.100;12.402.223.000.208.300;25.020.160.001.076.800;6,29E+05;
48;80;0.418569999965257;3.777.011.300.007.870;22.995.018.999.608.800;3.678.005.999.972.810;12.430.552.000.296.300;24.498.110.005.879.400;7,31E+05;
48;81;0.32283799919241574;3.804.343.499.996.320;23.774.038.000.738.000;36.526.489.993.775.600;12.486.302.999.604.900;2.438.569.000.332.790;7,44E+04;
48;82;0.4455499993127887;3.676.529.600.033.970;233.888.869.997.827;37.155.320.005.695.100;12.460.995.999.390.400;24.457.550.007.355.100;3,49E+07;
48;83;0.4136870002184878;35.804.146.000.373.200;23.031.574.999.549.700;397.051.000.072.679;12.435.895.999.260.500;24.830.310.003.380.800;5,75E+05;
48;84;0.3378649998921901;3.745.006.999.997.710;2.342.734.499.961.800;37.052.019.997.645.400;12.453.917.000.129.800;2.518.356.999.644.310;6,99E+05;
48;85;0.36732599983224645;3.726.011.300.022.940;2.317.818.499.977.870;3.721.611.000.401.020;12.431.787.999.958.000;2.443.172.000.312.180;1,06E+07;
48;86;0.37673899987566983;3.710.356.200.008.390;23.345.118.999.714.000;37.482.859.997.908.200;12.456.899.000.426.300;25.367.090.001.964.200;8,52E+05;
48;87;0.351947000126529;38.833.663.999.866.900;229.988.510.000.112;37.104.729.999.555.200;12.456.773.999.474.500;25.042.269.999.175.900;1,48E+07;
48;88;0.40054600049188593;3.701.570.599.969.270;23.351.157.000.433.800;4.599.085.999.871.020;12.920.940.999.720.100;2.459.244.000.419.850;1,70E+07;
48;89;0.4134860000704066;405.091.579.996.224;2.289.073.100.018.860;37.024.620.005.468.000;1.245.173.999.996.040;2.450.474.000.397.660;9,45E+05;
48;90;0.39522200040664757;3.792.406.299.999.120;22.910.595.999.746.800;3.719.421.000.823.780;12.421.114.000.062.500;25.098.280.002.566.700;7,05E+05;
48;91;0.343015999533236;3.875.847.499.966.760;22.950.261.000.005.400;3.742.353.999.768.960;12.454.395.000.531.800;25.172.229.998.133.800;7,37E+05;
48;92;0.33510400044178823;36.971.464.999.624.000;23.465.436.000.151.300;36.441.619.995.457.500;12.523.651.999.799.700;24.479.399.999.108.800;2,69E+06;
48;93;0.3626750003604684;3.799.024.799.991.450;23.218.266.999.720.000;37.831.589.997.949.700;12.557.078.999.634.500;24.939.839.995.568.000;1,31E+06;
48;94;0.32807200022944016;36.762.468.999.768.300;23.201.646.999.950.700;3.915.094.999.683.780;12.596.530.999.871.900;2.483.027.999.915.060;6,76E+05;
48;95;0.33659400014585117;39.671.952.000.389.800;23.075.962.000.802.900;4.039.450.000.163.920;12.626.254.000.679.100;25.059.190.002.139.000;1,30E+07;
48;96;0.334341000780114;36.068.131.000.320.100;23.336.723.999.818.700;3.732.760.000.275.440;12.458.860.999.686.200;25.257.460.001.739.600;3,06E+07;
48;97;0.35453100008453475;3.810.249.600.064.700;23.121.178.000.110.300;36.908.219.999.531.800;12.423.195.999.872.400;2.535.696.000.450.110;7,23E+06;
48;98;0.24304100043082144;3.811.016.700.001.340;22.812.877.000.433.200;36.786.579.994.441.100;1.240.304.000.020.840;2.472.555.000.167.630;6,63E+05;
48;99;0.3758490001928294;3.752.837.899.992.300;23.030.677.999.486.200;3.699.986.000.356.140;12.476.111.999.603.700;24.519.119.997.421.500;9,83E+05;
52;0;0.26790799984155456;3.501.914.000.025.860;24.118.647.999.785.000;37.172.439.997.448.200;12.432.751.000.233.100;2.518.044.000.680.670;6,44E+05;
52;1;0.3118109998467844;3.644.294.900.004.750;234.621.010.004.048;37.793.510.000.483.300;12.568.575.999.466.700;25.470.999.999.015.400;7,34E+05;
52;2;0.31995900008041644;37.799.387.999.257.300;23.063.709.999.405.500;37.193.399.994.066.500;1.244.790.899.909.270;2.554.666.999.458.270;2,39E+05;
52;3;0.36734999957843684;3.749.356.599.928.430;24.101.603.999.952.200;3.710.358.000.716.950;12.431.438.000.021.400;2.512.889.999.707.110;7,86E+05;
52;4;0.3434860000197659;4.007.948.100.024.800;22.918.660.999.494.000;36.931.139.993.612.300;12.458.283.000.341.900;2.456.049.999.636.880;9,30E+05;
52;5;0.3392219996385393;3.717.498.400.055.770;23.128.597.999.857.400;3.714.282.999.681.010;12.446.413.999.896.300;25.301.080.004.282.900;7,09E+05;
52;6;0.37329299993871246;3.701.908.699.986.230;2.298.457.699.998.830;3.684.733.000.227.420;12.528.635.999.842.600;24.563.449.997.003.700;1,09E+07;
52;7;0.275526999757858;37.687.148.000.259.100;23.271.011.000.360.800;3.687.058.999.275.900;12.426.899.999.809.300;2.530.980.000.301.490;7,54E+05;
52;8;0.3480519999357057;3.884.896.799.991.110;22.879.412.000.293.000;3.704.950.000.610.550;12.441.210.000.361.000;2.826.199.000.082.850;6,13E+05;
52;9;0.19795600019278936;3.960.967.399.962.100;23.106.779.000.045.200;37.184.029.997.661.100;12.414.737.000.653.900;2.520.878.999.348.490;1,39E+06;
52;10;0.2755590003289399;3.830.246.000.052.280;2.438.039.899.971.040;37.155.650.006.752.600;12.436.010.999.408.600;25.457.850.006.205.200;1,04E+08;
52;11;0.2995690001625917;3.780.265.700.061.130;2.331.189.100.004.840;3.709.673.999.765.070;12.445.190.999.642.300;25.193.739.993.483.100;6,79E+05;
52;12;0.3863619995172485;3.754.780.499.912.150;230.850.569.996.619;37.027.449.998.277.000;12.447.283.000.255.900;252.729.299.972.998;6,61E+04;
52;13;0.4398870005388744;37.579.720.000.394.400;235.454.360.008.589;3.783.955.000.471.900;12.673.031.000.304.000;2.552.404.000.198.290;1,73E+07;
52;14;0.3371499997228966;3.607.216.300.042.630;24.060.444.000.497.200;37.439.769.994.307.400;12.500.345.999.796.900;249.983.899.993.822;1,68E+07;
52;15;0.3815260006376775;3.744.872.600.054.800;23.222.081.999.847.400;37.749.759.994.767.300;1.247.278.200.025.900;25.238.930.002.160.400;7,90E+05;
52;16;0.39449399992008694;35.946.474.999.946.000;2.317.200.800.007.410;3.701.887.000.715.940;12.414.316.999.638.600;25.293.280.004.916.500;7,96E+05;
52;17;0.30823399993096245;35.513.391.000.677.000;231.359.950.003.025;37.368.440.007.412.500;12.458.646.000.595.700;24.547.189.996.155.700;1,00E+07;
52;18;0.4167359993516584;3.813.053.499.925.440;23.355.348.000.222.800;37.263.490.003.169.800;12.468.308.000.279.600;2.455.131.999.340.660;8,97E+05;
52;19;0.33283499942626804;38.141.360.999.361.400;23.274.782.999.578.700;36.382.390.007.929.600;12.537.200.000.224.400;24.505.709.998.265.900;6,22E+05;
52;20;0.3700220004247967;3.851.755.400.046.380;2.292.535.099.968.510;36.982.910.005.463.000;12.431.430.000.106.000;24.552.020.004.193.700;1,00E+05;
52;21;0.34444500033714576;392.234.989.994.904;2.299.915.100.047.650;3.718.175.999.892.990;12.678.770.999.627.800;2.488.571.999.492.700;6,10E+04;
52;22;0.3665829999590642;38.105.300.000.097.400;23.325.638.000.642.300;37.320.629.999.157.900;12.446.434.000.594.300;25.265.569.993.280.200;8,58E+05;
52;23;0.3525930005707778;3.633.849.500.056.380;2.283.027.800.058.330;3.716.696.000.083.170;12.463.761.999.242.700;248.753.400.046.553;1,29E+07;
52;24;0.3941710001527099;3.961.510.799.945.240;23.568.008.000.438.500;381.987.300.079.345;12.711.395.999.758.600;2.510.741.999.685.700;1,88E+06;
52;25;0.3404359995329287;396.650.739.994.584;23.378.181.999.760.200;3.716.538.999.469.770;12.446.701.000.044.400;2.544.055.999.351.250;9,03E+05;
52;26;0.37147100010770373;37.164.049.000.239.100;23.342.413.999.671.400;377.580.499.934.993;12.726.642.000.416.100;25.095.040.000.451.200;2,31E+07;
52;27;0.3035950003322796;3.982.509.699.926.590;23.024.535.999.866.200;37.194.349.997.662.300;12.356.322.999.949.000;25.166.929.999.613.700;1,28E+07;
52;28;0.39794699932826916;3.818.642.700.025.520;2.324.573.599.980.790;37.710.500.000.684.900;12.461.949.000.680.700;25.146.600.000.880.400;4,25E+06;
52;29;0.4000979997726972;3.555.235.500.061.820;2.330.688.900.019.590;3.712.939.000.251.930;12.520.081.000.729.900;2.538.875.000.027.470;9,65E+04;
52;30;0.36985499991715187;4.027.279.499.950.960;22.928.940.999.918.200;3.705.656.999.954.950;14.098.847.000.241.200;26.613.809.995.978.900;7,62E+05;
52;31;0.4130259994781227;37.130.916.999.558.300;22.928.841.000.066.300;3.629.031.999.480.500;12.395.804.999.869.100;24.541.669.999.962.300;1,43E+07;
52;32;0.34807200063369237;37.530.429.999.605.900;2.456.445.200.004.960;3.708.100.999.574.520;12.485.136.000.577.700;25.118.100.002.146.000;1,00E+06;
52;33;0.45552099982160144;38.252.145.999.649.600;2.342.825.300.002.000;37.978.569.998.813.300;12.771.247.000.273.400;2.544.431.999.922.380;1,13E+07;
52;34;0.3308969999125111;3.764.033.900.006.320;22.967.036.999.943.900;3.717.329.999.744.830;12.427.444.999.957.500;2.505.790.000.213.890;3,07E+06;
52;35;0.38244700044742785;3.771.102.500.013.510;2.307.962.399.936.510;3.709.859.999.617.030;12.409.518.999.447.700;25.037.100.003.828.500;1,09E+07;
52;36;0.3400699997655465;39.237.031.000.084.200;23.024.998.999.972.000;36.595.359.997.591.000;1.239.717.800.035.570;25.139.800.000.033.500;8,42E+05;
52;37;0.3560289997039945;38.241.379.000.282.900;23.112.058.000.151.500;37.170.090.008.658.000;12.458.315.000.003.400;24.465.229.998.895.600;1,39E+06;
52;38;0.38417699943238404;3.685.888.700.056.230;23.014.039.999.907.200;37.186.829.995.334.800;1.252.035.400.011.660;25.231.299.996.448.700;8,05E+05;
52;39;0.3407789999982924;3.829.075.700.014.070;22.879.224.000.462.200;3.702.877.000.250.730;12.432.106.999.767.700;2.510.618.000.087.560;4,71E+05;
52;40;0.34469799993530614;3.678.832.399.964.440;2.801.806.699.972.070;4.334.575.999.564.540;13.140.073.000.613.400;25.602.519.999.665.600;1,04E+07;
52;41;0.3452219998507644;41.474.178.000.498.700;24.874.507.999.811.600;4.099.020.000.467.130;12.790.054.000.106.400;2.530.219.000.618.670;6,75E+05;
52;42;0.3595139996832586;3.897.574.700.022.230;2.340.222.399.925.550;37.271.929.995.768.000;1.245.285.899.949.520;2.498.986.999.853.510;8,16E+05;
52;43;0.35741200008487795;3.648.901.500.037.020;23.237.302.999.405.000;36.804.720.002.692.100;12.418.739.000.167.900;24.573.889.995.735.900;1,46E+07;
52;44;0.21425799968710635;3.605.138.700.004.310;22.928.888.000.024.000;3.709.317.999.891.930;12.556.453.999.422.900;2.446.016.999.783.750;8,27E+05;
52;45;0.3577939996830537;3.851.821.500.029.470;2.288.016.699.912.980;36.436.300.006.243.900;12.470.168.000.618.200;25.425.300.000.279.000;1,97E+05;
52;46;0.4145780003455002;37.948.971.999.867.300;2.280.102.300.028.370;3.694.101.999.826.670;1.241.798.299.997.750;2.522.673.999.919.780;7,53E+06;
52;47;0.3549590001057368;3.688.409.699.952.890;22.928.577.000.129.700;37.248.749.995.342.200;12.437.964.000.127.900;24.478.269.997.416.600;1,52E+07;
52;48;0.3511730001264368;3.640.308.800.004.270;2.303.284.600.020.560;37.136.280.006.961.800;12.465.191.000.046.600;25.370.480.007.040.800;3,53E+07;
52;49;0.3435280004850938;36.849.302.000.518.900;23.449.393.999.726.400;37.862.939.998.376.500;12.688.480.999.713.600;25.946.450.004.994.400;1,97E+07;
52;50;0.27453499933471903;3.783.731.700.059.430;2.287.413.599.970.020;36.992.889.999.964.900;12.413.150.000.611.400;245.001.500.024.955;8,25E+05;
52;51;0.34870799936470576;3.746.768.900.055.030;22.836.907.000.055.300;37.023.869.999.757.100;12.583.703.999.553.100;2.461.307.999.510.600;1,27E+06;
52;52;0.36161600019113394;4.021.229.000.045.420;2.362.825.399.995.920;3.736.315.999.958.600;1.252.442.900.022.280;24.578.410.002.504.800;1,72E+07;
52;53;0.32669800020812545;38.578.592.999.328.900;22.783.743.000.218.200;37.024.640.005.256.500;12.408.715.999.299.600;2.445.140.000.418.170;8,78E+05;
52;54;0.3795869997702539;37.868.821.999.836.600;2.337.010.500.014.000;3.835.748.000.710.730;12.435.663.000.360.300;2.453.595.999.213.570;7,19E+05;
52;55;0.3624479995778529;3.689.029.500.037.570;22.912.772.999.916.300;37.391.599.998.954.900;12.455.279.999.812.700;2.510.856.999.833.770;7,59E+05;
52;56;0.3319710003779619;38.062.259.999.605.800;23.684.065.000.452.300;3.706.432.000.399.210;1.252.317.399.939.780;2.524.335.000.089.190;1,49E+07;
52;57;0.3188399996361113;39.727.784.999.740.800;2.343.922.699.947.140;37.078.519.999.340.600;12.392.153.000.291.700;24.606.360.002.508.100;6,67E+05;
52;58;0.2597760003482108;3.764.021.599.999.970;23.092.693.999.387.800;37.158.429.995.542.900;12.460.656.999.792.200;2.536.896.000.492.560;7,96E+05;
52;59;0.4117879998375429;3.675.497.299.991.540;24.057.600.000.560.300;37.271.199.998.940.500;12.475.802.000.153.600;2.535.096.999.963.570;9,77E+05;
52;60;0.3271469995524967;3.674.215.200.044.270;23.561.605.000.395.500;38.525.319.996.551.800;13.506.809.000.318.700;25.653.199.991.211.200;4,84E+06;
52;61;0.36139099938736763;3.588.404.300.080.580;23.296.366.000.067.700;3.737.118.999.197.260;12.412.987.000.061.500;25.016.349.991.346.900;1,52E+06;
52;62;0.3773400003410643;3.724.003.299.976.170;2.303.523.599.948.670;3.704.136.000.123.980;1.249.454.800.017.700;24.839.600.000.632.300;1,73E+07;
52;63;0.3093699997407384;37.792.613.000.419.800;23.627.494.000.720.600;37.334.770.004.235.900;12.490.219.000.028.400;25.365.210.003.656.100;6,28E+05;
52;64;0.38584499998250976;36.705.172.000.438.300;22.868.517.000.460.900;37.139.380.001.462.900;12.502.974.999.733.800;25.711.770.003.908.800;9,18E+05;
52;65;0.3606020000006538;4.042.691.999.984.520;23.167.862.000.263.900;3.715.843.000.463.790;12.451.424.000.573.700;2.521.505.000.004.250;2,19E+07;
52;66;0.35454499993647914;37.135.438.000.404.900;22.801.903.000.072.300;3.706.630.000.124.270;1.250.723.300.017.850;2.455.091.999.763.680;1,65E+07;
52;67;0.3891220003424678;3.825.392.399.994.590;22.944.012.000.152.700;3.707.611.000.208.990;12.722.996.999.400.400;25.332.880.004.498.200;8,32E+05;
52;68;0.4335139992690529;37.676.982.000.448.300;2.290.833.400.002.150;3.721.445.000.337.550;12.419.684.999.258.600;25.088.959.991.990.100;9,88E+05;
52;69;0.3495230002954486;3.962.766.599.943.270;23.067.428.000.103.900;37.177.229.996.814.200;12.473.623.000.005.300;2.522.560.999.750.560;6,56E+05;
52;70;0.42788700011442415;3.863.981.700.033.030;2.327.166.099.985.330;37.024.489.993.200.400;12.527.898.000.371.300;253.446.199.985.774;2,64E+06;
52;71;0.37044200053060194;3.969.572.400.001.190;233.471.939.991.432;37.764.070.002.594.900;12.624.858.999.515.700;25.132.379.996.648.500;8,37E+05;
52;72;0.356065999767452;3.796.303.600.029.200;22.921.069.000.403.800;3.709.775.999.595.870;12.439.510.000.149.300;25.246.940.003.853.500;5,91E+05;
52;73;0.32683799963706406;379.577.439.998.684;23.069.984.999.892.700;3.713.860.000.061.680;1.243.350.000.004.280;2.531.199.000.259.220;5,11E+06;
52;74;0.39633600044908235;3.727.366.400.016.760;2.401.880.299.930.780;37.291.979.997.462.400;1.244.087.600.025.520;2.461.694.999.510.650;3,57E+07;
52;75;0.44831400009570643;3.818.732.400.031.870;2.308.145.200.004.210;3.720.878.999.956.760;12.477.575.000.048.000;2.453.963.999.869.300;2,64E+07;
52;76;0.3502630006551044;3.879.693.799.990.490;23.094.629.000.297.500;36.948.689.994.460.400;12.660.868.000.239.100;25.182.449.999.192.600;1,16E+07;
52;77;0.45990200032974826;38.100.686.000.689.100;22.864.991.999.995.200;3.700.101.000.504.210;1.236.910.900.024.660;25.123.240.002.358.200;7,10E+05;
52;78;0.3465210002104868;3.639.921.899.957.690;22.897.775.000.274.100;37.491.650.000.447.400;12.471.431.000.449.200;24.901.239.994.505.800;1,35E+07;
52;79;0.2636239996718359;382.196.020.000.265;2.291.105.600.033.910;37.574.130.001.303.200;12.894.213.999.970.800;26.801.200.001.500.500;2,33E+07;
52;80;0.4300519995013019;3.706.298.900.033.280;23.476.358.999.687.300;3.723.644.000.274.360;12.637.914.000.151.700;2.634.316.999.319.700;7,24E+05;
52;81;0.3565779998098151;3.895.238.200.038.870;23.388.146.999.423.000;36.992.530.003.772.100;12.424.466.000.084.000;2.528.272.999.370.520;2,10E+06;
52;82;0.3022519995283801;365.093.970.003.727;2.304.847.399.955.170;37.181.910.001.891.000;12.424.020.000.253.200;2.454.977.000.525.100;6,26E+05;
52;83;0.36353499945107615;3.825.630.499.977.700;23.033.587.000.099.900;3.721.961.999.872.290;12.494.572.999.457.800;24.796.130.001.050.100;4,27E+06;
52;84;0.32832299984875135;3.657.900.399.957.720;23.307.659.999.773.000;3.915.989.999.768.490;12.975.968.999.853.600;2.585.730.999.271.610;7,58E+05;
52;85;0.34523699923738604;383.446.850.000.837;23.242.155.999.469.100;37.287.139.994.077.700;12.465.320.999.581.300;25.470.999.999.015.400;1,71E+07;
52;86;0.34249800046382006;36.935.883.999.831.200;22.999.699.999.672.800;3.676.840.000.480.290;1.245.902.400.023.620;24.449.090.005.873.500;7,01E+05;
52;87;0.3816720000031637;3.985.383.000.053.840;23.094.436.999.599.500;37.096.599.999.131.200;12.738.127.000.375.200;25.343.370.007.249.100;1,67E+07;
52;88;0.3435809994698502;3.829.813.500.033.190;23.534.072.999.609.600;3.722.439.999.364.720;1.246.169.300.065.950;252.199.699.934.863;1,12E+06;
52;89;0.39499099966633366;3.630.538.900.051.760;22.985.268.000.411.400;3.735.655.999.662.410;1.248.665.900.038.750;2.466.976.000.505.380;1,13E+06;
52;90;0.4286820003471803;37.146.358.999.962.100;2.290.818.599.976.770;3.761.446.000.680.730;13.222.000.000.496.300;2.470.100.999.744.310;1,33E+07;
52;91;0.3304190004200791;37.216.406.999.505.100;22.983.408.000.072.800;37.116.200.001.037.200;12.471.305.999.497.400;24.825.660.002.534.200;2,39E+06;
52;92;0.3112960002908949;3.805.004.200.057.730;23.037.973.000.100.400;3.700.157.999.446.670;12.461.958.000.130.800;2.511.984.000.193.470;5,83E+05;
52;93;0.345237999681558;3.664.737.899.998.720;23.426.880.999.977.500;37.089.589.995.957.700;12.413.297.000.421.100;24.923.600.003.603.400;4,59E+07;
52;94;0.2983109998240252;3.649.191.599.924.960;2.314.554.499.935.180;37.029.389.995.950.600;1.242.095.299.949.140;24.456.250.002.913.200;1,75E+07;
52;95;0.29885299954912625;36.877.673.999.697.400;22.762.263.000.004.100;37.191.629.999.142.600;12.829.557.000.259.200;2.526.051.999.666.370;1,04E+07;
52;96;0.35935300002165604;3.850.451.699.963.740;2.308.740.399.985.250;37.150.420.002.944.800;12.417.685.999.935.200;25.237.130.003.006.300;9,58E+05;
52;97;0.23837499975343235;3.580.941.099.971.820;2.289.977.300.006.280;36.967.400.001.231;1.241.982.999.999.890;2.555.471.000.050.600;1,86E+06;
52;98;0.3407719996175729;3.981.847.300.019.580;24.083.835.000.055.800;37.112.330.001.036.700;12.700.618.999.588.100;2.472.209.999.723.410;7,47E+05;
52;99;0.320499000736163;3.892.657.100.004.720;23.324.505.999.880.700;3.797.004.999.796.620;12.626.392.999.663.900;25.620.239.994.168.500;1,23E+05;
56;0;0.3477119998933631;3.823.765.800.007.090;245.949.850.004.763;38.899.369.992.577.700;12.452.756.000.129.700;25.413.650.000.700.700;7,34E+05;
56;1;0.3525140000419924;3.726.632.200.050.510;23.053.742.999.763.900;476.485.200.033.494;13.291.981.000.293.100;25.728.580.003.487.800;1,80E+06;
56;2;0.2901329999076552;3.861.230.300.026.360;2.301.194.600.022.420;3.707.161.999.955.130;12.457.883.000.024.500;25.461.589.993.938.100;4,41E+06;
56;3;0.3925769997294992;372.876.309.993.444;2.284.424.899.971.780;37.730.450.003.437;12.515.688.000.348.700;25.089.540.004.046.200;9,29E+05;
56;4;0.39072600065992447;3.767.005.600.002.440;22.806.710.000.622.800;36.767.070.005.225.800;1.243.702.299.962.020;2.517.192.000.595.960;9,76E+05;
56;5;0.2816400001393049;3.704.431.199.912.500;2.307.192.300.031.600;3.722.297.999.956.930;12.487.988.999.964.700;252.891.299.987.823;9,41E+05;
56;6;0.34785700063366676;3.877.510.199.981.770;23.034.267.999.719.300;3.700.004.999.700.460;1.250.364.199.950.120;2.519.230.999.496.350;1,09E+07;
56;7;0.34291500014660414;383.102.300.002.065;2.319.335.599.986.510;3.725.008.999.936.100;12.588.560.999.574.800;2.529.456.000.047.500;7,91E+05;
56;8;0.3097580001849565;3.663.444.999.983.760;23.352.805.999.820.700;37.432.580.002.132.400;12.620.066.000.636.100;2.509.418.000.045.110;2,11E+07;
56;9;0.3331990001242957;3.626.080.600.042.760;23.226.207.999.869.000;37.250.750.001.476.200;1.275.964.200.067.390;25.275.509.997.300.100;7,97E+04;
56;10;0.43788999937532935;379.522.260.000.158;24.602.571.000.286.800;3.752.735.000.489.330;12.548.563.000.564.100;2.584.508.999.461.830;6,27E+05;
56;11;0.3558850003173575;3.831.385.400.008.000;23.418.161.000.336.100;37.927.389.994.365.500;12.556.881.999.444.100;25.030.480.001.078.100;1,04E+07;
56;12;0.3237170003558276;3.796.009.400.048.200;23.740.580.999.401.500;40.713.400.003.369.300;12.551.355.000.141.400;2.462.333.000.039.500;6,14E+07;
56;13;0.4340169998613419;3.733.298.699.989.970;22.954.738.999.942.400;3.857.811.000.671.060;1.266.258.099.985.860;24.607.000.004.834.800;1,45E+07;
56;14;0.323960000059742;37.636.881.999.787.800;2.287.974.099.999.700;3.713.983.000.125.150;12.483.501.999.668.000;2.530.435.000.153.370;7,24E+05;
